,Usia,Gender,Gaji,Jumlah Anak
3447,30,L,7-10JT,0
3448,55,L,4-6JT,6
3449,30,L,4-6JT,6
3450,52,P,7-10JT,6
3451,37,L,1-3JT,4
3452,57,L,1-3JT,4
3453,37,P,7-10JT,1
3454,44,L,1-3JT,2
3455,19,L,7-10JT,2
3456,53,L,4-6JT,6
3457,38,P,7-10JT,1
3458,23,P,4-6JT,4
3459,59,P,1-3JT,4
3460,33,P,4-6JT,5
3461,51,P,7-10JT,3
3462,45,P,1-3JT,4
3463,40,L,7-10JT,5
3464,27,P,1-3JT,4
3465,58,L,7-10JT,2
3466,57,P,4-6JT,6
3467,25,L,7-10JT,1
3468,53,P,4-6JT,6
3469,37,L,4-6JT,4
3470,60,L,7-10JT,5
3471,51,L,4-6JT,2
3472,42,L,1-3JT,2
3473,40,L,1-3JT,0
3474,20,L,4-6JT,3
3475,41,P,4-6JT,5
3476,42,P,4-6JT,6
3477,22,L,4-6JT,4
3478,50,L,1-3JT,3
3479,20,P,1-3JT,6
3480,51,L,1-3JT,2
3481,46,L,7-10JT,0
3482,17,P,1-3JT,3
3483,58,L,7-10JT,6
3484,34,P,4-6JT,4
3485,30,L,7-10JT,0
3486,37,P,7-10JT,0
3487,37,L,4-6JT,3
3488,57,L,7-10JT,3
3489,38,P,1-3JT,1
3490,26,L,1-3JT,1
3491,21,L,1-3JT,0
3492,57,L,4-6JT,6
3493,57,L,7-10JT,2
3494,22,P,4-6JT,0
3495,42,P,4-6JT,3
3496,33,L,7-10JT,0
3497,47,P,7-10JT,5
3498,50,L,1-3JT,5
3499,51,L,4-6JT,3
3500,44,L,1-3JT,4
3501,57,P,4-6JT,3
3502,22,P,1-3JT,2
3503,18,P,4-6JT,3
3504,55,P,7-10JT,1
3505,55,L,1-3JT,5
3506,49,L,1-3JT,6
3507,21,P,7-10JT,6
3508,48,P,4-6JT,4
3509,46,L,4-6JT,2
3510,58,P,7-10JT,2
3511,24,P,7-10JT,6
3512,60,L,4-6JT,2
3513,54,P,4-6JT,6
3514,43,P,4-6JT,3
3515,17,L,7-10JT,4
3516,40,P,1-3JT,4
3517,55,P,1-3JT,2
3518,29,P,1-3JT,2
3519,34,P,1-3JT,3
3520,23,L,7-10JT,4
3521,23,L,7-10JT,1
3522,53,L,7-10JT,4
3523,42,P,7-10JT,0
3524,17,L,7-10JT,3
3525,57,P,7-10JT,2
3526,28,L,1-3JT,6
3527,47,L,4-6JT,0
3528,42,L,7-10JT,4
3529,38,L,1-3JT,2
3530,58,P,7-10JT,0
3531,39,L,4-6JT,5
3532,41,P,1-3JT,0
3533,18,L,4-6JT,0
3534,31,L,7-10JT,5
3535,33,L,1-3JT,1
3536,41,L,4-6JT,4
3537,44,L,7-10JT,2
3538,26,L,1-3JT,0
3539,27,L,4-6JT,4
3540,23,L,1-3JT,6
3541,36,P,4-6JT,1
3542,44,P,1-3JT,3
3543,59,L,7-10JT,1
3544,23,L,1-3JT,2
3545,41,L,7-10JT,4
3546,57,L,7-10JT,1
3547,46,P,7-10JT,3
3548,41,L,1-3JT,1
3549,29,P,7-10JT,1
3550,37,P,7-10JT,6
3551,60,P,4-6JT,1
3552,34,L,7-10JT,4
3553,48,P,1-3JT,2
3554,26,L,1-3JT,0
3555,41,L,7-10JT,1
3556,55,P,1-3JT,6
3557,43,P,1-3JT,4
3558,55,L,7-10JT,6
3559,45,P,1-3JT,5
3560,30,P,1-3JT,5
3561,24,L,7-10JT,0
3562,49,L,1-3JT,4
3563,46,L,1-3JT,0
3564,53,L,7-10JT,3
3565,48,P,1-3JT,3
3566,58,P,4-6JT,3
3567,20,P,4-6JT,0
3568,46,L,4-6JT,0
3569,31,L,7-10JT,1
3570,36,L,1-3JT,6
3571,30,P,4-6JT,3
3572,30,L,1-3JT,2
3573,42,P,4-6JT,5
3574,41,P,1-3JT,6
3575,27,P,4-6JT,0
3576,29,P,7-10JT,1
3577,60,P,7-10JT,5
3578,27,P,1-3JT,2
3579,58,L,1-3JT,6
3580,34,L,1-3JT,4
3581,29,L,1-3JT,3
3582,38,L,7-10JT,1
3583,47,P,1-3JT,3
3584,51,L,4-6JT,3
3585,50,L,1-3JT,2
3586,51,L,7-10JT,5
3587,22,P,4-6JT,1
3588,42,L,7-10JT,3
3589,37,P,7-10JT,6
3590,54,P,7-10JT,4
3591,34,P,1-3JT,6
3592,56,P,1-3JT,6
3593,30,L,4-6JT,0
3594,17,P,1-3JT,4
3595,29,P,4-6JT,0
3596,21,P,4-6JT,4
3597,36,L,7-10JT,0
3598,37,P,7-10JT,1
3599,34,L,4-6JT,2
3600,40,L,1-3JT,4
3601,28,P,7-10JT,3
3602,36,P,7-10JT,3
3603,25,L,1-3JT,3
3604,38,P,1-3JT,6
3605,17,L,7-10JT,5
3606,36,P,1-3JT,5
3607,41,L,4-6JT,0
3608,21,L,4-6JT,5
3609,35,P,4-6JT,4
3610,56,P,4-6JT,5
3611,58,L,1-3JT,1
3612,30,P,1-3JT,3
3613,36,P,7-10JT,0
3614,38,P,1-3JT,5
3615,58,L,4-6JT,6
3616,34,P,4-6JT,2
3617,34,L,4-6JT,2
3618,55,P,7-10JT,0
3619,59,P,1-3JT,1
3620,27,P,7-10JT,2
3621,48,P,1-3JT,1
3622,46,L,4-6JT,2
3623,18,P,1-3JT,2
3624,28,L,7-10JT,1
3625,37,L,7-10JT,4
3626,17,L,4-6JT,0
3627,37,L,7-10JT,0
3628,17,L,4-6JT,3
3629,18,L,4-6JT,3
3630,58,P,7-10JT,4
3631,37,P,7-10JT,2
3632,58,P,4-6JT,0
3633,58,L,7-10JT,4
3634,25,L,1-3JT,1
3635,57,L,7-10JT,2
3636,56,P,1-3JT,6
3637,48,P,7-10JT,5
3638,42,P,4-6JT,4
3639,39,P,1-3JT,2
3640,42,P,7-10JT,6
3641,18,L,7-10JT,6
3642,41,L,1-3JT,1
3643,55,P,7-10JT,3
3644,22,P,4-6JT,5
3645,31,P,7-10JT,4
3646,49,L,4-6JT,1
3647,27,L,7-10JT,3
3648,26,L,1-3JT,0
3649,26,L,7-10JT,0
3650,26,L,7-10JT,2
3651,22,L,7-10JT,1
3652,45,P,4-6JT,1
3653,23,P,4-6JT,1
3654,33,P,4-6JT,2
3655,38,P,1-3JT,0
3656,42,P,7-10JT,3
3657,20,P,4-6JT,6
3658,29,P,4-6JT,2
3659,55,L,4-6JT,4
3660,18,P,7-10JT,6
3661,17,P,1-3JT,2
3662,52,L,1-3JT,0
3663,42,P,1-3JT,5
3664,24,L,7-10JT,3
3665,28,P,4-6JT,1
3666,28,L,7-10JT,1
3667,59,P,4-6JT,6
3668,23,L,1-3JT,0
3669,43,L,4-6JT,6
3670,30,P,4-6JT,4
3671,22,P,1-3JT,4
3672,26,L,4-6JT,6
3673,28,P,4-6JT,5
3674,29,L,4-6JT,6
3675,29,L,4-6JT,5
3676,58,P,1-3JT,1
3677,47,P,7-10JT,4
3678,39,P,1-3JT,0
3679,22,P,4-6JT,2
3680,41,L,4-6JT,0
3681,57,L,4-6JT,0
3682,41,P,1-3JT,6
3683,50,L,1-3JT,5
3684,28,L,7-10JT,4
3685,50,P,1-3JT,3
3686,32,L,7-10JT,4
3687,26,P,4-6JT,5
3688,58,P,4-6JT,5
3689,31,L,4-6JT,0
3690,59,L,1-3JT,2
3691,56,P,7-10JT,1
3692,20,L,1-3JT,4
3693,39,L,4-6JT,3
3694,56,L,1-3JT,0
3695,41,P,4-6JT,3
3696,40,L,7-10JT,0
3697,33,P,1-3JT,0
3698,19,L,1-3JT,4
3699,28,L,4-6JT,4
3700,26,P,1-3JT,0
3701,45,L,4-6JT,4
3702,49,L,4-6JT,2
3703,60,P,1-3JT,5
3704,19,P,4-6JT,1
3705,50,P,1-3JT,0
3706,17,L,1-3JT,2
3707,21,P,7-10JT,3
3708,18,L,7-10JT,0
3709,25,L,1-3JT,3
3710,53,L,4-6JT,6
3711,56,L,7-10JT,2
3712,43,P,7-10JT,1
3713,46,P,1-3JT,2
3714,33,P,4-6JT,1
3715,32,P,1-3JT,0
3716,33,P,1-3JT,2
3717,36,L,4-6JT,3
3718,42,P,4-6JT,3
3719,52,L,1-3JT,0
3720,35,L,1-3JT,0
3721,46,P,7-10JT,6
3722,23,L,4-6JT,1
3723,49,P,1-3JT,2
3724,49,L,7-10JT,6
3725,18,L,1-3JT,6
3726,28,L,7-10JT,4
3727,50,L,7-10JT,2
3728,29,L,7-10JT,5
3729,40,L,4-6JT,3
3730,20,P,4-6JT,0
3731,30,P,4-6JT,2
3732,42,L,4-6JT,5
3733,19,L,7-10JT,3
3734,46,P,1-3JT,4
3735,60,P,1-3JT,6
3736,20,L,7-10JT,6
3737,49,L,1-3JT,1
3738,22,P,7-10JT,1
3739,34,P,7-10JT,5
3740,26,L,1-3JT,6
3741,59,P,4-6JT,1
3742,21,P,4-6JT,1
3743,17,P,7-10JT,3
3744,50,P,4-6JT,6
3745,20,L,7-10JT,5
3746,32,P,1-3JT,6
3747,25,P,1-3JT,1
3748,44,L,4-6JT,5
3749,29,P,7-10JT,5
3750,41,P,1-3JT,0
3751,33,P,1-3JT,5
3752,37,P,7-10JT,0
3753,34,P,1-3JT,4
3754,40,P,7-10JT,4
3755,44,P,4-6JT,1
3756,18,P,1-3JT,6
3757,27,L,7-10JT,0
3758,51,L,7-10JT,3
3759,31,L,7-10JT,6
3760,39,L,7-10JT,0
3761,33,L,4-6JT,2
3762,39,L,7-10JT,6
3763,23,L,4-6JT,4
3764,23,L,1-3JT,3
3765,43,L,7-10JT,0
3766,29,L,4-6JT,5
3767,25,L,1-3JT,5
3768,54,L,4-6JT,6
3769,29,P,1-3JT,0
3770,19,P,1-3JT,4
3771,27,P,1-3JT,3
3772,48,P,1-3JT,6
3773,45,P,4-6JT,4
3774,44,L,1-3JT,5
3775,44,L,4-6JT,1
3776,18,P,1-3JT,4
3777,37,P,4-6JT,3
3778,45,L,7-10JT,6
3779,57,P,7-10JT,4
3780,19,P,4-6JT,2
3781,25,P,7-10JT,3
3782,43,P,7-10JT,4
3783,36,L,4-6JT,5
3784,37,L,1-3JT,2
3785,53,P,1-3JT,4
3786,42,P,7-10JT,2
3787,18,L,1-3JT,2
3788,25,P,4-6JT,2
3789,49,L,1-3JT,2
3790,54,P,4-6JT,3
3791,18,P,7-10JT,1
3792,46,P,1-3JT,5
3793,49,L,7-10JT,3
3794,43,L,1-3JT,6
3795,47,P,7-10JT,0
3796,31,L,7-10JT,0
3797,35,L,4-6JT,5
3798,21,L,4-6JT,2
3799,17,P,7-10JT,4
3800,35,L,4-6JT,6
3801,56,P,4-6JT,1
3802,33,P,7-10JT,2
3803,34,L,7-10JT,4
3804,34,P,4-6JT,2
3805,31,P,4-6JT,1
3806,50,L,4-6JT,0
3807,35,L,7-10JT,1
3808,25,P,1-3JT,6
3809,37,P,7-10JT,3
3810,42,L,1-3JT,5
3811,51,L,7-10JT,6
3812,51,L,7-10JT,5
3813,18,P,4-6JT,5
3814,58,L,4-6JT,3
3815,42,P,4-6JT,1
3816,38,L,7-10JT,6
3817,54,P,4-6JT,0
3818,37,L,4-6JT,6
3819,22,L,4-6JT,0
3820,28,P,7-10JT,5
3821,40,L,1-3JT,1
3822,23,L,7-10JT,0
3823,50,L,7-10JT,0
3824,50,L,1-3JT,3
3825,23,L,1-3JT,1
3826,49,P,1-3JT,3
3827,23,L,7-10JT,4
3828,41,P,7-10JT,0
3829,25,P,1-3JT,2
3830,51,L,7-10JT,5
3831,48,P,1-3JT,3
3832,45,P,1-3JT,3
3833,52,L,4-6JT,1
3834,60,L,4-6JT,3
3835,53,L,1-3JT,6
3836,21,L,1-3JT,3
3837,36,L,1-3JT,1
3838,57,L,4-6JT,6
3839,17,P,4-6JT,5
3840,18,P,4-6JT,5
3841,46,P,4-6JT,2
3842,21,L,7-10JT,2
3843,25,L,1-3JT,6
3844,47,P,7-10JT,2
3845,18,P,1-3JT,1
3846,18,L,4-6JT,6
3847,23,P,7-10JT,4
3848,35,L,4-6JT,2
3849,23,P,1-3JT,4
3850,43,L,4-6JT,2
3851,53,L,7-10JT,2
3852,34,P,1-3JT,4
3853,50,L,7-10JT,0
3854,40,L,4-6JT,3
3855,59,L,7-10JT,0
3856,43,L,7-10JT,4
3857,39,L,1-3JT,5
3858,54,L,7-10JT,6
3859,46,P,7-10JT,3
3860,18,L,4-6JT,1
3861,30,P,4-6JT,3
3862,28,P,7-10JT,2
3863,58,P,4-6JT,1
3864,51,P,7-10JT,0
3865,39,L,1-3JT,4
3866,38,L,1-3JT,3
3867,27,P,1-3JT,1
3868,50,P,1-3JT,5
3869,59,L,1-3JT,6
3870,55,L,7-10JT,3
3871,50,L,4-6JT,0
3872,28,P,1-3JT,3
3873,23,L,4-6JT,5
3874,50,P,4-6JT,0
3875,26,L,1-3JT,0
3876,27,P,7-10JT,6
3877,34,P,4-6JT,6
3878,45,P,7-10JT,5
3879,17,L,4-6JT,2
3880,34,L,1-3JT,2
3881,57,P,1-3JT,2
3882,59,P,4-6JT,3
3883,60,P,4-6JT,1
3884,44,P,1-3JT,6
3885,59,P,7-10JT,0
3886,25,L,1-3JT,3
3887,17,P,1-3JT,5
3888,21,P,1-3JT,3
3889,18,L,7-10JT,3
3890,51,P,7-10JT,4
3891,56,L,7-10JT,1
3892,48,P,1-3JT,3
3893,38,P,4-6JT,4
3894,52,L,1-3JT,4
3895,58,P,7-10JT,0
3896,51,P,4-6JT,5
3897,27,L,7-10JT,3
3898,39,L,4-6JT,6
3899,43,L,1-3JT,3
3900,51,P,4-6JT,1
3901,36,P,1-3JT,3
3902,47,P,4-6JT,6
3903,43,L,7-10JT,0
3904,58,P,4-6JT,5
3905,60,L,1-3JT,3
3906,53,P,4-6JT,1
3907,45,P,1-3JT,6
3908,20,P,4-6JT,0
3909,32,L,4-6JT,0
3910,30,P,7-10JT,6
3911,41,P,1-3JT,1
3912,33,P,1-3JT,2
3913,33,P,7-10JT,5
3914,24,P,7-10JT,5
3915,56,P,1-3JT,2
3916,28,P,4-6JT,4
3917,21,P,4-6JT,4
3918,20,L,1-3JT,2
3919,21,L,1-3JT,2
3920,48,L,7-10JT,1
3921,25,L,4-6JT,0
3922,31,L,4-6JT,5
3923,33,L,4-6JT,5
3924,42,P,7-10JT,5
3925,36,P,7-10JT,2
3926,51,P,1-3JT,3
3927,50,L,7-10JT,6
3928,43,L,1-3JT,2
3929,32,P,7-10JT,6
3930,50,P,7-10JT,5
3931,53,L,1-3JT,5
3932,20,P,7-10JT,5
3933,33,L,7-10JT,5
3934,45,P,4-6JT,4
3935,23,L,4-6JT,2
3936,34,L,1-3JT,6
3937,25,P,1-3JT,0
3938,25,P,1-3JT,1
3939,27,P,7-10JT,3
3940,49,P,4-6JT,1
3941,56,L,7-10JT,1
3942,30,L,7-10JT,6
3943,30,P,1-3JT,5
3944,38,P,4-6JT,3
3945,40,L,1-3JT,5
3946,55,L,4-6JT,4
3947,35,L,7-10JT,2
3948,20,L,4-6JT,5
3949,23,L,1-3JT,2
3950,59,L,4-6JT,6
3951,34,P,4-6JT,0
3952,36,P,1-3JT,2
3953,53,L,4-6JT,6
3954,26,P,7-10JT,5
3955,56,L,4-6JT,0
3956,33,P,1-3JT,1
3957,43,L,1-3JT,6
3958,24,P,7-10JT,1
3959,27,P,1-3JT,6
3960,43,P,4-6JT,6
3961,31,P,4-6JT,4
3962,24,L,7-10JT,3
3963,29,P,7-10JT,4
3964,30,L,1-3JT,6
3965,59,L,1-3JT,2
3966,55,P,7-10JT,0
3967,55,P,1-3JT,5
3968,21,L,4-6JT,1
3969,52,P,1-3JT,4
3970,40,P,1-3JT,6
3971,52,L,7-10JT,2
3972,42,P,4-6JT,0
3973,46,P,4-6JT,5
3974,44,L,7-10JT,6
3975,60,P,1-3JT,0
3976,23,P,4-6JT,1
3977,58,L,7-10JT,5
3978,60,P,1-3JT,6
3979,53,L,1-3JT,4
3980,49,L,1-3JT,6
3981,34,P,4-6JT,3
3982,29,P,7-10JT,6
3983,39,P,7-10JT,6
3984,56,L,7-10JT,1
3985,17,P,7-10JT,5
3986,44,L,1-3JT,2
3987,27,L,4-6JT,0
3988,33,P,4-6JT,3
3989,30,P,1-3JT,0
3990,52,P,1-3JT,6
3991,36,P,1-3JT,2
3992,17,L,7-10JT,2
3993,19,P,1-3JT,5
3994,17,L,7-10JT,6
3995,60,L,7-10JT,4
3996,23,P,7-10JT,3
3997,54,P,4-6JT,4
3998,52,L,7-10JT,5
3999,52,P,4-6JT,3
4000,42,P,7-10JT,4
4001,36,P,1-3JT,3
4002,32,L,1-3JT,6
4003,22,P,7-10JT,0
4004,55,L,4-6JT,3
4005,47,L,1-3JT,4
4006,53,L,7-10JT,5
4007,31,L,7-10JT,4
4008,18,L,7-10JT,3
4009,43,P,1-3JT,6
4010,41,P,7-10JT,1
4011,17,P,4-6JT,2
4012,56,P,1-3JT,5
4013,40,L,4-6JT,1
4014,25,P,4-6JT,3
4015,33,P,7-10JT,1
4016,24,P,1-3JT,2
4017,39,P,4-6JT,2
4018,46,L,1-3JT,4
4019,55,P,1-3JT,0
4020,17,L,1-3JT,5
4021,52,L,1-3JT,6
4022,44,L,7-10JT,5
4023,60,P,7-10JT,4
4024,59,L,1-3JT,3
4025,17,P,7-10JT,6
4026,24,P,7-10JT,5
4027,57,L,1-3JT,4
4028,32,P,1-3JT,4
4029,56,P,4-6JT,1
4030,57,P,4-6JT,6
4031,34,L,7-10JT,0
4032,30,L,4-6JT,4
4033,21,P,1-3JT,0
4034,29,L,7-10JT,2
4035,48,L,1-3JT,2
4036,46,L,7-10JT,2
4037,40,P,1-3JT,0
4038,18,P,1-3JT,0
4039,31,L,4-6JT,5
4040,40,L,4-6JT,3
4041,53,L,4-6JT,5
4042,26,P,1-3JT,0
4043,35,P,1-3JT,1
4044,36,L,4-6JT,1
4045,54,P,4-6JT,2
4046,27,L,1-3JT,3
4047,33,P,4-6JT,6
4048,59,P,7-10JT,4
4049,33,P,4-6JT,5
4050,50,L,4-6JT,1
4051,27,L,7-10JT,6
4052,34,P,1-3JT,1
4053,33,P,1-3JT,6
4054,41,P,7-10JT,0
4055,34,L,7-10JT,0
4056,56,L,4-6JT,1
4057,33,L,1-3JT,0
4058,23,L,1-3JT,0
4059,51,P,1-3JT,2
4060,42,P,7-10JT,6
4061,19,L,1-3JT,1
4062,34,P,1-3JT,6
4063,32,P,7-10JT,2
4064,29,L,4-6JT,5
4065,50,P,4-6JT,5
4066,45,P,7-10JT,3
4067,18,L,4-6JT,5
4068,43,P,1-3JT,6
4069,36,L,1-3JT,0
4070,53,P,4-6JT,4
4071,36,P,4-6JT,5
4072,35,P,7-10JT,5
4073,49,L,7-10JT,3
4074,30,L,4-6JT,3
4075,49,L,4-6JT,2
4076,30,L,7-10JT,2
4077,60,P,7-10JT,4
4078,37,P,1-3JT,4
4079,43,L,7-10JT,0
4080,47,P,7-10JT,6
4081,42,L,7-10JT,6
4082,38,P,7-10JT,2
4083,55,L,4-6JT,4
4084,59,L,4-6JT,5
4085,31,L,1-3JT,4
4086,52,P,4-6JT,5
4087,53,L,4-6JT,5
4088,50,P,4-6JT,4
4089,56,P,1-3JT,0
4090,42,L,4-6JT,4
4091,31,P,4-6JT,6
4092,55,P,7-10JT,6
4093,34,L,4-6JT,5
4094,55,L,7-10JT,4
4095,57,P,1-3JT,2
4096,42,L,7-10JT,2
4097,59,L,1-3JT,6
4098,58,P,1-3JT,2
4099,53,L,4-6JT,2
4100,51,P,7-10JT,3
4101,27,P,4-6JT,4
4102,59,P,1-3JT,0
4103,28,P,1-3JT,5
4104,28,L,7-10JT,0
4105,44,P,1-3JT,4
4106,50,L,7-10JT,2
4107,46,L,4-6JT,6
4108,45,P,7-10JT,1
4109,50,L,7-10JT,2
4110,51,L,7-10JT,3
4111,51,L,7-10JT,4
4112,54,L,1-3JT,0
4113,26,P,4-6JT,1
4114,21,L,4-6JT,5
4115,52,P,4-6JT,4
4116,55,L,1-3JT,0
4117,52,P,4-6JT,6
4118,19,P,7-10JT,3
4119,35,P,4-6JT,0
4120,53,L,4-6JT,2
4121,28,L,4-6JT,4
4122,18,L,4-6JT,0
4123,46,P,7-10JT,4
4124,20,L,4-6JT,0
4125,23,L,7-10JT,0
4126,25,P,7-10JT,2
4127,45,L,1-3JT,1
4128,45,L,1-3JT,1
4129,46,P,4-6JT,3
4130,27,L,4-6JT,3
4131,56,L,1-3JT,1
4132,44,P,7-10JT,3
4133,49,P,1-3JT,0
4134,24,L,7-10JT,6
4135,51,P,1-3JT,3
4136,38,P,4-6JT,0
4137,59,L,4-6JT,2
4138,47,P,1-3JT,0
4139,25,P,7-10JT,1
4140,34,P,4-6JT,3
4141,59,L,7-10JT,5
4142,26,L,1-3JT,2
4143,30,P,1-3JT,6
4144,38,P,4-6JT,1
4145,25,L,7-10JT,2
4146,58,P,1-3JT,0
4147,34,L,7-10JT,0
4148,57,L,7-10JT,1
4149,59,L,4-6JT,1
4150,30,L,7-10JT,4
4151,55,L,1-3JT,4
4152,18,L,1-3JT,0
4153,41,L,1-3JT,0
4154,22,L,4-6JT,2
4155,60,P,4-6JT,4
4156,25,P,1-3JT,0
4157,54,P,4-6JT,2
4158,26,P,1-3JT,5
4159,22,P,4-6JT,1
4160,60,P,4-6JT,0
4161,53,P,7-10JT,5
4162,40,P,4-6JT,2
4163,35,P,1-3JT,6
4164,19,P,4-6JT,3
4165,40,P,4-6JT,0
4166,50,P,4-6JT,1
4167,55,P,7-10JT,2
4168,26,L,4-6JT,1
4169,47,L,4-6JT,2
4170,52,P,7-10JT,5
4171,44,L,1-3JT,2
4172,19,P,4-6JT,3
4173,48,L,1-3JT,3
4174,36,P,4-6JT,4
4175,49,L,7-10JT,3
4176,38,P,1-3JT,5
4177,22,L,1-3JT,2
4178,42,L,4-6JT,1
4179,56,L,1-3JT,6
4180,20,L,4-6JT,1
4181,55,P,7-10JT,1
4182,24,L,1-3JT,0
4183,43,L,1-3JT,0
4184,17,P,1-3JT,4
4185,22,L,4-6JT,2
4186,23,P,1-3JT,5
4187,37,L,7-10JT,4
4188,26,L,4-6JT,6
4189,45,P,7-10JT,2
4190,58,P,4-6JT,3
4191,29,P,1-3JT,5
4192,28,L,1-3JT,2
4193,47,L,4-6JT,3
4194,17,P,1-3JT,2
4195,60,P,1-3JT,3
4196,26,P,4-6JT,2
4197,45,P,1-3JT,6
4198,42,L,7-10JT,5
4199,24,L,7-10JT,0
4200,39,L,1-3JT,3
4201,36,L,1-3JT,1
4202,38,L,7-10JT,1
4203,23,P,4-6JT,5
4204,37,L,4-6JT,5
4205,18,P,7-10JT,4
4206,21,P,1-3JT,3
4207,29,P,4-6JT,5
4208,35,L,1-3JT,4
4209,20,L,4-6JT,6
4210,57,P,7-10JT,5
4211,37,P,7-10JT,2
4212,57,L,1-3JT,4
4213,41,L,1-3JT,0
4214,34,L,1-3JT,0
4215,37,P,4-6JT,4
4216,54,P,1-3JT,4
4217,53,P,1-3JT,6
4218,51,L,7-10JT,1
4219,53,P,7-10JT,6
4220,35,L,4-6JT,3
4221,47,P,1-3JT,1
4222,24,P,7-10JT,1
4223,45,L,1-3JT,5
4224,25,L,1-3JT,0
4225,19,L,4-6JT,0
4226,51,L,7-10JT,0
4227,31,P,7-10JT,6
4228,56,L,4-6JT,1
4229,25,L,1-3JT,4
4230,21,L,1-3JT,0
4231,33,L,4-6JT,6
4232,28,L,7-10JT,2
4233,37,L,7-10JT,5
4234,40,P,7-10JT,2
4235,42,L,7-10JT,2
4236,55,L,1-3JT,5
4237,17,P,1-3JT,0
4238,50,L,4-6JT,5
4239,33,L,1-3JT,6
4240,59,L,1-3JT,6
4241,30,P,1-3JT,2
4242,52,P,7-10JT,2
4243,17,L,4-6JT,0
4244,60,P,1-3JT,2
4245,42,L,1-3JT,2
4246,18,P,1-3JT,2
4247,35,P,7-10JT,5
4248,52,P,1-3JT,6
4249,56,L,4-6JT,3
4250,41,L,4-6JT,6
4251,18,P,1-3JT,3
4252,49,L,1-3JT,3
4253,33,L,7-10JT,5
4254,27,L,1-3JT,4
4255,30,P,7-10JT,6
4256,34,P,7-10JT,5
4257,47,L,7-10JT,0
4258,27,P,7-10JT,2
4259,19,L,4-6JT,1
4260,38,P,1-3JT,6
4261,34,P,7-10JT,1
4262,19,P,7-10JT,3
4263,23,L,1-3JT,2
4264,58,P,4-6JT,1
4265,30,P,7-10JT,0
4266,50,L,4-6JT,4
4267,33,P,1-3JT,0
4268,27,P,7-10JT,4
4269,23,P,1-3JT,1
4270,42,P,7-10JT,0
4271,52,L,4-6JT,0
4272,44,P,7-10JT,0
4273,57,P,4-6JT,1
4274,44,P,7-10JT,3
4275,51,L,7-10JT,6
4276,39,P,4-6JT,3
4277,22,P,4-6JT,4
4278,38,L,7-10JT,4
4279,53,P,4-6JT,1
4280,60,P,4-6JT,2
4281,26,P,4-6JT,6
4282,57,L,4-6JT,5
4283,31,L,7-10JT,1
4284,57,L,1-3JT,1
4285,46,P,4-6JT,4
4286,37,P,4-6JT,0
4287,51,L,7-10JT,2
4288,19,P,4-6JT,1
4289,24,P,7-10JT,0
4290,41,P,1-3JT,5
4291,45,P,7-10JT,1
4292,24,P,7-10JT,1
4293,44,P,1-3JT,6
4294,47,L,1-3JT,0
4295,45,L,4-6JT,5
4296,58,P,1-3JT,6
4297,30,L,1-3JT,0
4298,42,L,4-6JT,1
4299,52,L,4-6JT,3
4300,29,P,7-10JT,2
4301,46,L,4-6JT,5
4302,48,L,7-10JT,1
4303,24,L,1-3JT,2
4304,43,P,1-3JT,6
4305,46,P,1-3JT,1
4306,52,L,4-6JT,3
4307,50,P,7-10JT,4
4308,18,P,4-6JT,5
4309,54,P,1-3JT,5
4310,29,L,1-3JT,4
4311,33,P,4-6JT,2
4312,17,P,4-6JT,1
4313,56,P,4-6JT,4
4314,56,P,1-3JT,3
4315,22,P,1-3JT,0
4316,18,P,7-10JT,3
4317,52,L,7-10JT,5
4318,48,L,4-6JT,3
4319,37,L,4-6JT,0
4320,18,L,1-3JT,3
4321,26,P,1-3JT,6
4322,52,L,7-10JT,3
4323,40,L,1-3JT,6
4324,43,L,4-6JT,1
4325,56,P,1-3JT,1
4326,25,P,4-6JT,6
4327,48,L,4-6JT,0
4328,29,L,4-6JT,3
4329,17,P,1-3JT,1
4330,44,P,1-3JT,3
4331,42,L,1-3JT,6
4332,22,L,1-3JT,2
4333,20,P,4-6JT,3
4334,55,L,1-3JT,5
4335,30,L,4-6JT,3
4336,50,L,4-6JT,6
4337,41,P,4-6JT,6
4338,46,P,4-6JT,6
4339,50,L,7-10JT,2
4340,55,P,1-3JT,1
4341,19,P,1-3JT,1
4342,17,L,4-6JT,5
4343,35,L,1-3JT,2
4344,26,L,4-6JT,6
4345,54,P,1-3JT,6
4346,43,L,1-3JT,5
4347,31,P,7-10JT,0
4348,21,P,1-3JT,5
4349,26,L,4-6JT,1
4350,51,L,4-6JT,2
4351,28,P,4-6JT,6
4352,45,P,4-6JT,5
4353,52,P,7-10JT,5
4354,19,P,7-10JT,1
4355,31,P,4-6JT,2
4356,44,L,7-10JT,0
4357,29,P,1-3JT,5
4358,51,P,1-3JT,6
4359,56,P,1-3JT,5
4360,37,P,4-6JT,3
4361,35,L,4-6JT,5
4362,17,P,4-6JT,6
4363,59,P,4-6JT,6
4364,19,L,4-6JT,0
4365,59,L,7-10JT,3
4366,27,P,7-10JT,0
4367,43,P,7-10JT,2
4368,48,P,4-6JT,2
4369,54,P,7-10JT,4
4370,38,L,4-6JT,0
4371,48,L,4-6JT,3
4372,19,P,4-6JT,5
4373,59,L,7-10JT,6
4374,58,L,4-6JT,3
4375,22,L,1-3JT,6
4376,53,P,1-3JT,3
4377,36,P,1-3JT,1
