,Usia,Gender,Gaji,Jumlah Anak
3463,50,L,7-10JT,1
3464,32,L,7-10JT,3
3465,28,L,7-10JT,1
3466,40,P,1-3JT,3
3467,22,L,1-3JT,0
3468,23,L,1-3JT,3
3469,36,L,1-3JT,5
3470,43,P,7-10JT,1
3471,38,P,7-10JT,6
3472,20,P,4-6JT,4
3473,24,L,4-6JT,0
3474,54,P,4-6JT,0
3475,38,P,7-10JT,4
3476,35,L,4-6JT,0
3477,33,L,1-3JT,1
3478,32,P,1-3JT,3
3479,33,L,4-6JT,2
3480,45,P,4-6JT,3
3481,41,P,1-3JT,1
3482,51,P,1-3JT,5
3483,27,L,1-3JT,6
3484,54,P,1-3JT,2
3485,21,P,7-10JT,2
3486,38,L,1-3JT,6
3487,31,P,7-10JT,1
3488,19,L,7-10JT,4
3489,39,P,1-3JT,0
3490,49,L,7-10JT,1
3491,26,P,4-6JT,0
3492,46,P,4-6JT,4
3493,58,P,7-10JT,6
3494,39,L,1-3JT,5
3495,19,P,4-6JT,0
3496,31,P,7-10JT,3
3497,56,L,4-6JT,6
3498,34,L,7-10JT,3
3499,31,P,7-10JT,1
3500,29,P,4-6JT,6
3501,24,P,4-6JT,5
3502,17,P,1-3JT,4
3503,37,L,7-10JT,3
3504,34,L,7-10JT,5
3505,48,P,4-6JT,6
3506,29,P,4-6JT,6
3507,46,L,7-10JT,5
3508,36,P,7-10JT,5
3509,37,L,7-10JT,1
3510,46,L,4-6JT,3
3511,27,L,1-3JT,2
3512,43,L,4-6JT,4
3513,27,P,1-3JT,6
3514,47,L,7-10JT,4
3515,46,P,4-6JT,5
3516,23,L,4-6JT,2
3517,48,L,4-6JT,6
3518,27,P,1-3JT,6
3519,56,L,7-10JT,6
3520,35,P,4-6JT,0
3521,43,P,4-6JT,4
3522,32,P,1-3JT,6
3523,27,L,1-3JT,3
3524,60,P,4-6JT,0
3525,48,P,4-6JT,0
3526,49,P,1-3JT,0
3527,25,L,4-6JT,3
3528,41,P,7-10JT,4
3529,28,P,7-10JT,3
3530,23,L,7-10JT,1
3531,54,L,7-10JT,0
3532,58,L,7-10JT,0
3533,56,P,1-3JT,0
3534,30,P,1-3JT,0
3535,55,P,7-10JT,3
3536,48,L,7-10JT,2
3537,49,P,1-3JT,2
3538,28,L,1-3JT,1
3539,28,P,7-10JT,2
3540,53,P,1-3JT,6
3541,30,L,1-3JT,5
3542,44,L,1-3JT,1
3543,27,P,1-3JT,1
3544,17,P,4-6JT,2
3545,23,L,4-6JT,1
3546,27,P,7-10JT,3
3547,29,L,1-3JT,1
3548,54,P,7-10JT,4
3549,22,P,1-3JT,6
3550,46,P,7-10JT,1
3551,55,L,7-10JT,4
3552,42,L,4-6JT,2
3553,18,L,4-6JT,3
3554,19,L,4-6JT,1
3555,50,L,1-3JT,2
3556,32,L,1-3JT,5
3557,17,P,7-10JT,5
3558,19,P,1-3JT,1
3559,60,L,7-10JT,5
3560,45,L,4-6JT,2
3561,21,P,4-6JT,6
3562,42,L,7-10JT,1
3563,26,P,4-6JT,5
3564,39,L,4-6JT,0
3565,47,L,1-3JT,0
3566,54,P,4-6JT,4
3567,20,P,7-10JT,0
3568,52,L,4-6JT,3
3569,49,L,4-6JT,4
3570,40,P,7-10JT,2
3571,18,P,7-10JT,0
3572,53,L,4-6JT,4
3573,35,P,7-10JT,6
3574,40,P,4-6JT,1
3575,28,P,1-3JT,2
3576,54,L,1-3JT,6
3577,46,L,1-3JT,2
3578,35,P,4-6JT,2
3579,44,P,1-3JT,5
3580,49,P,1-3JT,0
3581,23,L,4-6JT,2
3582,40,L,7-10JT,1
3583,58,L,4-6JT,3
3584,32,L,4-6JT,1
3585,55,P,7-10JT,6
3586,18,L,4-6JT,5
3587,36,P,7-10JT,2
3588,27,P,7-10JT,0
3589,48,L,1-3JT,3
3590,27,L,4-6JT,4
3591,42,L,1-3JT,6
3592,33,P,1-3JT,5
3593,30,P,1-3JT,0
3594,58,P,7-10JT,1
3595,28,P,4-6JT,5
3596,23,P,7-10JT,4
3597,24,P,1-3JT,6
3598,26,L,7-10JT,3
3599,39,P,1-3JT,1
3600,23,L,4-6JT,2
3601,21,L,1-3JT,1
3602,56,L,4-6JT,4
3603,19,P,4-6JT,4
3604,37,P,1-3JT,2
3605,26,L,1-3JT,0
3606,43,L,4-6JT,0
3607,24,P,1-3JT,0
3608,22,L,7-10JT,3
3609,44,L,7-10JT,2
3610,42,L,1-3JT,6
3611,26,P,7-10JT,1
3612,40,L,1-3JT,1
3613,35,L,1-3JT,0
3614,35,P,4-6JT,4
3615,30,P,4-6JT,2
3616,26,P,7-10JT,6
3617,18,P,4-6JT,0
3618,21,L,7-10JT,3
3619,31,P,1-3JT,6
3620,49,L,1-3JT,2
3621,43,L,7-10JT,4
3622,40,L,1-3JT,5
3623,51,P,4-6JT,3
3624,17,P,4-6JT,2
3625,25,L,4-6JT,4
3626,20,P,7-10JT,4
3627,53,L,1-3JT,5
3628,27,P,1-3JT,6
3629,43,P,7-10JT,6
3630,26,L,7-10JT,2
3631,25,L,1-3JT,2
3632,25,L,7-10JT,3
3633,25,P,4-6JT,3
3634,60,P,7-10JT,4
3635,52,L,4-6JT,2
3636,42,L,1-3JT,1
3637,24,P,1-3JT,6
3638,34,P,7-10JT,2
3639,39,L,7-10JT,5
3640,26,L,7-10JT,0
3641,60,P,1-3JT,4
3642,51,P,4-6JT,3
3643,37,L,4-6JT,1
3644,27,P,4-6JT,6
3645,51,P,4-6JT,6
3646,38,L,1-3JT,1
3647,43,L,4-6JT,1
3648,36,P,7-10JT,1
3649,50,L,7-10JT,2
3650,57,P,7-10JT,2
3651,25,L,7-10JT,2
3652,42,L,4-6JT,3
3653,36,P,7-10JT,4
3654,44,L,4-6JT,3
3655,25,P,1-3JT,2
3656,59,L,4-6JT,2
3657,22,P,4-6JT,5
3658,22,P,1-3JT,1
3659,33,L,1-3JT,0
3660,42,L,7-10JT,0
3661,17,P,7-10JT,0
3662,38,L,7-10JT,0
3663,44,P,7-10JT,2
3664,53,P,7-10JT,4
3665,56,P,4-6JT,1
3666,54,L,4-6JT,3
3667,18,P,4-6JT,0
3668,59,P,1-3JT,2
3669,24,L,4-6JT,5
3670,53,P,1-3JT,4
3671,32,P,1-3JT,1
3672,32,L,7-10JT,0
3673,30,P,4-6JT,0
3674,51,P,1-3JT,5
3675,17,L,1-3JT,3
3676,41,P,7-10JT,1
3677,56,P,4-6JT,4
3678,32,P,4-6JT,1
3679,34,L,1-3JT,5
3680,40,P,1-3JT,2
3681,40,P,7-10JT,0
3682,54,P,7-10JT,0
3683,24,P,1-3JT,4
3684,26,P,4-6JT,5
3685,57,L,4-6JT,4
3686,57,L,7-10JT,5
3687,46,L,4-6JT,5
3688,39,P,1-3JT,5
3689,37,L,4-6JT,2
3690,40,L,7-10JT,4
3691,48,L,1-3JT,0
3692,40,L,4-6JT,3
3693,31,P,1-3JT,0
3694,24,L,4-6JT,0
3695,47,L,7-10JT,1
3696,23,L,1-3JT,0
3697,48,P,7-10JT,5
3698,23,P,4-6JT,0
3699,48,L,4-6JT,5
3700,45,P,7-10JT,2
3701,59,L,4-6JT,3
3702,53,P,4-6JT,1
3703,53,P,4-6JT,4
3704,24,P,4-6JT,4
3705,59,P,7-10JT,4
3706,26,L,1-3JT,5
3707,31,L,4-6JT,0
3708,30,P,7-10JT,2
3709,20,P,7-10JT,5
3710,40,P,1-3JT,0
3711,32,P,1-3JT,2
3712,50,P,4-6JT,0
3713,44,L,1-3JT,6
3714,41,P,4-6JT,2
3715,50,P,1-3JT,0
3716,56,L,4-6JT,4
3717,53,L,7-10JT,4
3718,30,L,7-10JT,5
3719,48,L,4-6JT,5
3720,20,L,7-10JT,4
3721,41,L,4-6JT,1
3722,59,P,1-3JT,0
3723,53,L,7-10JT,1
3724,51,P,1-3JT,4
3725,49,L,7-10JT,6
3726,37,L,1-3JT,5
3727,55,L,4-6JT,4
3728,18,P,7-10JT,1
3729,33,L,1-3JT,3
3730,35,L,1-3JT,2
3731,27,L,4-6JT,2
3732,41,L,1-3JT,6
3733,33,L,7-10JT,2
3734,39,L,7-10JT,4
3735,34,P,7-10JT,3
3736,53,P,7-10JT,0
3737,21,P,4-6JT,6
3738,40,P,1-3JT,1
3739,20,L,4-6JT,3
3740,60,P,4-6JT,5
3741,31,L,7-10JT,1
3742,25,L,1-3JT,6
3743,17,L,7-10JT,2
3744,31,P,4-6JT,2
3745,47,P,1-3JT,3
3746,54,P,7-10JT,2
3747,54,L,1-3JT,0
3748,31,L,4-6JT,6
3749,19,L,7-10JT,1
3750,22,P,1-3JT,4
3751,57,L,4-6JT,4
3752,31,L,1-3JT,2
3753,54,P,7-10JT,0
3754,56,L,7-10JT,5
3755,36,L,4-6JT,0
3756,36,P,4-6JT,3
3757,55,L,7-10JT,1
3758,27,L,4-6JT,5
3759,27,L,1-3JT,0
3760,17,P,4-6JT,6
3761,38,L,4-6JT,0
3762,60,L,7-10JT,0
3763,58,L,7-10JT,0
3764,37,L,1-3JT,1
3765,29,P,7-10JT,2
3766,54,P,7-10JT,0
3767,31,L,4-6JT,1
3768,60,L,4-6JT,1
3769,56,P,7-10JT,6
3770,26,P,4-6JT,1
3771,22,L,4-6JT,0
3772,56,L,7-10JT,2
3773,28,P,4-6JT,3
3774,48,L,7-10JT,4
3775,22,L,4-6JT,5
3776,23,L,4-6JT,5
3777,55,L,1-3JT,1
3778,59,P,7-10JT,4
3779,39,P,7-10JT,4
3780,45,L,7-10JT,2
3781,55,L,1-3JT,2
3782,48,L,7-10JT,1
3783,32,L,1-3JT,6
3784,30,L,7-10JT,5
3785,28,P,7-10JT,0
3786,30,P,1-3JT,5
3787,23,L,1-3JT,5
3788,26,L,1-3JT,0
3789,32,L,1-3JT,0
3790,18,P,1-3JT,5
3791,47,L,4-6JT,0
3792,39,P,1-3JT,1
3793,46,P,4-6JT,0
3794,26,L,1-3JT,2
3795,53,P,4-6JT,0
3796,31,L,7-10JT,6
3797,39,L,4-6JT,5
3798,19,P,7-10JT,6
3799,54,P,1-3JT,1
3800,22,P,1-3JT,4
3801,27,P,7-10JT,0
3802,21,P,7-10JT,0
3803,28,L,7-10JT,0
3804,28,P,7-10JT,1
3805,27,L,1-3JT,1
3806,27,L,1-3JT,0
3807,53,L,4-6JT,3
3808,38,P,7-10JT,6
3809,20,P,4-6JT,6
3810,48,L,1-3JT,4
3811,47,L,1-3JT,1
3812,51,P,4-6JT,4
3813,45,P,7-10JT,4
3814,39,P,4-6JT,5
3815,56,P,4-6JT,2
3816,52,L,4-6JT,1
3817,23,L,4-6JT,4
3818,36,P,1-3JT,6
3819,59,L,7-10JT,3
3820,50,P,1-3JT,5
3821,22,L,4-6JT,5
3822,44,P,7-10JT,1
3823,51,L,1-3JT,3
3824,22,L,7-10JT,0
3825,52,P,4-6JT,4
3826,42,L,4-6JT,2
3827,50,L,4-6JT,4
3828,30,L,7-10JT,3
3829,56,L,7-10JT,3
3830,31,P,1-3JT,3
3831,26,P,7-10JT,2
3832,58,L,1-3JT,3
3833,24,P,1-3JT,3
3834,24,L,7-10JT,1
3835,59,L,4-6JT,5
3836,57,P,4-6JT,0
3837,40,L,4-6JT,6
3838,40,P,7-10JT,5
3839,25,L,4-6JT,6
3840,31,P,7-10JT,3
3841,32,L,4-6JT,2
3842,40,L,7-10JT,3
3843,57,P,4-6JT,5
3844,47,L,4-6JT,3
3845,29,P,1-3JT,5
3846,39,L,7-10JT,4
3847,47,L,7-10JT,2
3848,35,L,4-6JT,5
3849,25,P,1-3JT,2
3850,36,P,7-10JT,4
3851,59,P,1-3JT,3
3852,20,L,4-6JT,5
3853,43,P,4-6JT,3
3854,25,L,4-6JT,0
3855,38,P,7-10JT,4
3856,22,P,7-10JT,5
3857,57,P,1-3JT,5
3858,47,L,4-6JT,6
3859,56,P,7-10JT,2
3860,45,P,7-10JT,3
3861,52,L,4-6JT,4
3862,24,L,1-3JT,3
3863,55,P,4-6JT,1
3864,47,P,4-6JT,1
3865,38,L,4-6JT,2
3866,55,L,4-6JT,2
3867,27,L,4-6JT,2
3868,49,L,7-10JT,5
3869,17,P,4-6JT,4
3870,54,P,7-10JT,0
3871,44,L,7-10JT,1
3872,40,P,4-6JT,0
3873,17,P,4-6JT,4
3874,56,P,7-10JT,6
3875,19,L,4-6JT,1
3876,52,P,7-10JT,1
3877,59,P,1-3JT,4
3878,48,L,1-3JT,1
3879,17,L,1-3JT,6
3880,18,P,4-6JT,3
3881,51,L,7-10JT,0
3882,49,L,4-6JT,2
3883,45,L,7-10JT,4
3884,56,P,7-10JT,1
3885,55,L,4-6JT,3
3886,35,L,1-3JT,5
3887,32,L,7-10JT,3
3888,50,L,4-6JT,2
3889,52,P,7-10JT,1
3890,27,P,1-3JT,2
3891,23,P,7-10JT,5
3892,46,P,1-3JT,1
3893,43,P,1-3JT,0
3894,55,L,1-3JT,3
3895,58,L,4-6JT,1
3896,22,P,4-6JT,0
3897,60,L,4-6JT,6
3898,39,L,7-10JT,2
3899,50,L,1-3JT,1
3900,49,L,4-6JT,4
3901,59,P,1-3JT,4
3902,28,L,1-3JT,1
3903,33,L,4-6JT,1
3904,34,P,4-6JT,2
3905,20,P,7-10JT,0
3906,42,L,4-6JT,2
3907,44,L,7-10JT,5
3908,22,P,7-10JT,0
3909,54,P,1-3JT,0
3910,50,P,4-6JT,3
3911,45,P,4-6JT,0
3912,57,L,7-10JT,4
3913,31,P,7-10JT,6
3914,60,P,4-6JT,6
3915,44,L,7-10JT,2
3916,54,L,7-10JT,4
3917,58,P,1-3JT,6
3918,29,P,4-6JT,6
3919,20,P,4-6JT,5
3920,56,P,4-6JT,5
3921,41,P,1-3JT,1
3922,58,P,7-10JT,4
3923,44,L,4-6JT,0
3924,33,L,1-3JT,2
3925,38,L,1-3JT,5
3926,45,P,4-6JT,6
3927,20,P,7-10JT,0
3928,38,P,4-6JT,3
3929,29,P,1-3JT,6
3930,59,P,1-3JT,5
3931,51,L,1-3JT,0
3932,19,L,7-10JT,5
3933,49,P,7-10JT,6
3934,30,L,4-6JT,3
3935,41,L,1-3JT,1
3936,25,P,1-3JT,3
3937,57,P,1-3JT,6
3938,40,L,4-6JT,3
3939,32,L,4-6JT,6
3940,22,P,7-10JT,4
3941,27,L,1-3JT,1
3942,56,P,7-10JT,0
3943,17,P,1-3JT,5
3944,19,P,4-6JT,0
3945,26,L,4-6JT,3
3946,44,P,1-3JT,0
3947,18,P,1-3JT,0
3948,59,P,4-6JT,5
3949,54,L,4-6JT,2
3950,32,L,4-6JT,2
3951,25,P,4-6JT,4
3952,20,L,1-3JT,6
3953,23,L,7-10JT,0
3954,50,P,4-6JT,3
3955,44,L,4-6JT,2
3956,21,P,7-10JT,1
3957,49,L,4-6JT,0
3958,59,P,7-10JT,5
3959,48,P,7-10JT,6
3960,37,P,4-6JT,1
3961,48,L,1-3JT,2
3962,23,P,4-6JT,1
3963,39,P,7-10JT,3
3964,36,P,1-3JT,6
3965,25,P,7-10JT,4
3966,60,L,1-3JT,2
3967,39,L,7-10JT,5
3968,18,L,7-10JT,1
3969,54,L,7-10JT,4
3970,30,P,4-6JT,4
3971,50,P,1-3JT,1
3972,20,P,4-6JT,4
3973,44,L,4-6JT,3
3974,48,L,4-6JT,2
3975,48,L,4-6JT,2
3976,25,P,1-3JT,2
3977,18,L,7-10JT,0
3978,53,L,4-6JT,3
3979,34,L,7-10JT,2
3980,25,P,7-10JT,6
3981,58,P,1-3JT,6
3982,35,L,1-3JT,0
3983,52,P,1-3JT,2
3984,32,L,4-6JT,5
3985,18,L,7-10JT,3
3986,34,P,7-10JT,6
3987,26,L,7-10JT,4
3988,21,L,7-10JT,5
3989,59,P,1-3JT,3
3990,17,L,1-3JT,3
3991,18,P,1-3JT,2
3992,53,L,7-10JT,5
3993,35,L,7-10JT,2
3994,46,P,7-10JT,6
3995,46,P,4-6JT,2
3996,60,L,7-10JT,2
3997,56,P,7-10JT,3
3998,30,P,7-10JT,5
3999,46,P,1-3JT,2
4000,58,L,4-6JT,2
4001,23,P,1-3JT,0
4002,29,P,4-6JT,2
4003,28,P,4-6JT,5
4004,51,L,7-10JT,5
4005,18,P,7-10JT,0
4006,30,L,4-6JT,4
4007,17,L,1-3JT,2
4008,39,L,7-10JT,0
4009,54,P,4-6JT,6
4010,26,P,7-10JT,6
4011,52,P,1-3JT,6
4012,23,P,1-3JT,5
4013,39,L,1-3JT,6
4014,29,P,4-6JT,2
4015,45,P,1-3JT,1
4016,43,P,4-6JT,0
4017,50,P,1-3JT,0
4018,24,L,4-6JT,3
4019,27,L,7-10JT,1
4020,49,P,4-6JT,1
4021,30,L,4-6JT,6
4022,26,L,1-3JT,4
4023,38,L,4-6JT,1
4024,45,P,7-10JT,6
4025,23,L,4-6JT,5
4026,49,L,1-3JT,6
4027,45,L,1-3JT,4
4028,23,P,1-3JT,3
4029,30,L,7-10JT,4
4030,57,P,7-10JT,1
4031,25,P,4-6JT,4
4032,45,L,1-3JT,3
4033,26,L,7-10JT,4
4034,59,L,4-6JT,1
4035,29,P,1-3JT,4
4036,32,L,4-6JT,3
4037,47,L,1-3JT,0
4038,38,P,4-6JT,5
4039,32,L,7-10JT,2
4040,22,P,4-6JT,4
4041,19,P,4-6JT,1
4042,27,L,1-3JT,0
4043,22,P,4-6JT,1
4044,47,P,7-10JT,5
4045,42,L,1-3JT,6
4046,55,P,1-3JT,0
4047,17,L,7-10JT,6
4048,44,P,1-3JT,0
4049,25,P,4-6JT,6
4050,18,P,4-6JT,4
4051,34,P,7-10JT,4
4052,44,L,7-10JT,4
4053,24,L,4-6JT,0
4054,17,L,7-10JT,1
4055,41,P,1-3JT,2
4056,44,L,4-6JT,1
4057,38,L,4-6JT,6
4058,27,P,1-3JT,2
4059,49,P,7-10JT,6
4060,50,L,1-3JT,6
4061,20,P,4-6JT,5
4062,29,P,4-6JT,0
4063,39,L,7-10JT,2
4064,26,L,7-10JT,3
4065,17,P,1-3JT,5
4066,51,L,1-3JT,2
4067,59,L,4-6JT,4
4068,45,P,1-3JT,2
4069,47,P,1-3JT,1
4070,55,L,4-6JT,2
4071,39,L,7-10JT,3
4072,30,P,1-3JT,5
4073,46,L,4-6JT,0
4074,40,P,1-3JT,6
4075,39,P,4-6JT,1
4076,44,P,4-6JT,6
4077,60,P,4-6JT,4
4078,37,L,4-6JT,5
4079,46,L,4-6JT,1
4080,59,L,4-6JT,3
4081,44,P,1-3JT,3
4082,49,L,4-6JT,1
4083,36,L,4-6JT,5
4084,38,L,1-3JT,3
4085,55,P,7-10JT,3
4086,42,P,1-3JT,3
4087,29,P,7-10JT,0
4088,28,P,4-6JT,6
4089,30,P,7-10JT,3
4090,19,P,7-10JT,3
4091,39,P,1-3JT,6
4092,40,P,4-6JT,6
4093,30,L,7-10JT,3
4094,52,P,7-10JT,0
4095,46,P,1-3JT,5
4096,57,L,7-10JT,3
4097,24,P,4-6JT,6
4098,34,L,7-10JT,6
4099,40,P,7-10JT,3
4100,20,L,4-6JT,5
4101,43,P,4-6JT,3
4102,17,P,4-6JT,3
4103,18,L,4-6JT,3
4104,35,L,1-3JT,4
4105,57,L,1-3JT,2
4106,44,P,1-3JT,5
4107,54,P,4-6JT,3
4108,60,P,7-10JT,2
4109,22,L,7-10JT,0
4110,51,P,1-3JT,2
4111,17,P,1-3JT,1
4112,22,P,4-6JT,0
4113,55,L,1-3JT,5
4114,48,P,1-3JT,5
4115,49,P,7-10JT,1
4116,44,P,4-6JT,4
4117,28,P,4-6JT,3
4118,36,P,4-6JT,4
4119,30,L,7-10JT,1
4120,58,L,7-10JT,4
4121,24,P,1-3JT,4
4122,49,P,4-6JT,6
4123,24,L,7-10JT,3
4124,50,P,1-3JT,5
4125,36,L,4-6JT,1
4126,40,L,7-10JT,1
4127,48,L,4-6JT,2
4128,27,L,4-6JT,6
4129,28,P,7-10JT,2
4130,58,P,7-10JT,0
4131,24,P,7-10JT,0
4132,44,P,7-10JT,3
4133,40,P,4-6JT,3
4134,31,L,7-10JT,4
4135,53,L,1-3JT,0
4136,46,P,7-10JT,3
4137,24,L,1-3JT,4
4138,34,P,4-6JT,4
4139,54,L,7-10JT,0
4140,51,P,1-3JT,1
4141,54,L,1-3JT,6
4142,42,L,7-10JT,4
4143,27,L,7-10JT,1
4144,31,P,4-6JT,1
4145,21,L,7-10JT,1
4146,51,P,4-6JT,2
4147,24,P,4-6JT,5
4148,54,L,4-6JT,5
4149,17,P,1-3JT,5
4150,29,L,1-3JT,5
4151,26,L,1-3JT,5
4152,49,L,7-10JT,0
4153,21,P,7-10JT,3
4154,25,L,1-3JT,2
4155,44,L,4-6JT,0
4156,22,L,1-3JT,0
4157,44,P,1-3JT,5
4158,53,L,4-6JT,5
4159,29,P,4-6JT,4
4160,54,P,1-3JT,6
4161,23,L,1-3JT,5
4162,25,L,1-3JT,5
4163,52,P,1-3JT,3
4164,50,P,1-3JT,2
4165,23,L,7-10JT,5
4166,49,P,4-6JT,0
4167,26,L,4-6JT,3
4168,46,L,7-10JT,3
4169,18,P,4-6JT,0
4170,22,P,7-10JT,5
4171,46,P,7-10JT,3
4172,39,L,4-6JT,2
4173,56,L,1-3JT,4
4174,30,P,1-3JT,2
4175,20,L,7-10JT,1
4176,26,L,1-3JT,4
4177,44,P,7-10JT,5
4178,46,L,4-6JT,2
4179,44,L,1-3JT,2
4180,26,P,4-6JT,6
4181,24,P,7-10JT,5
4182,18,P,1-3JT,0
4183,39,P,1-3JT,2
4184,44,P,4-6JT,6
4185,30,P,7-10JT,2
4186,48,L,4-6JT,6
4187,53,P,4-6JT,3
4188,60,L,4-6JT,6
4189,56,L,4-6JT,4
4190,37,L,4-6JT,1
4191,50,P,7-10JT,1
4192,46,P,7-10JT,0
4193,31,L,7-10JT,4
4194,45,P,7-10JT,4
4195,33,L,7-10JT,5
4196,44,P,4-6JT,5
4197,59,P,4-6JT,0
4198,51,P,7-10JT,6
4199,57,P,7-10JT,3
4200,57,P,1-3JT,6
4201,48,P,7-10JT,4
4202,56,L,1-3JT,6
4203,43,L,7-10JT,0
4204,41,L,7-10JT,6
4205,22,L,7-10JT,5
4206,59,P,4-6JT,0
4207,54,L,4-6JT,3
4208,46,P,1-3JT,5
4209,34,L,4-6JT,6
4210,46,P,1-3JT,2
4211,21,L,1-3JT,4
4212,21,P,4-6JT,5
4213,28,P,7-10JT,3
4214,19,P,4-6JT,5
4215,19,P,1-3JT,6
4216,24,L,1-3JT,3
4217,47,P,7-10JT,2
4218,38,P,4-6JT,6
4219,18,L,1-3JT,3
4220,32,L,1-3JT,2
4221,30,P,1-3JT,4
4222,39,P,4-6JT,5
4223,19,P,7-10JT,5
4224,28,P,7-10JT,3
4225,25,L,7-10JT,2
4226,34,L,1-3JT,0
4227,24,P,7-10JT,2
4228,45,P,4-6JT,3
4229,22,L,1-3JT,4
4230,26,L,1-3JT,1
4231,35,L,7-10JT,3
4232,58,L,7-10JT,5
4233,32,P,4-6JT,0
4234,22,P,4-6JT,1
4235,54,P,7-10JT,1
4236,47,L,7-10JT,0
4237,40,P,1-3JT,1
4238,17,P,7-10JT,3
4239,53,P,7-10JT,0
4240,38,P,7-10JT,3
4241,50,P,7-10JT,2
4242,23,L,4-6JT,1
4243,23,P,1-3JT,0
4244,22,P,4-6JT,1
4245,29,L,4-6JT,6
4246,20,P,1-3JT,0
4247,40,L,7-10JT,3
4248,20,P,4-6JT,1
4249,35,L,4-6JT,4
4250,49,L,7-10JT,4
4251,37,L,7-10JT,1
4252,22,L,1-3JT,6
4253,40,P,4-6JT,0
4254,52,P,4-6JT,2
4255,18,P,4-6JT,0
4256,46,P,4-6JT,0
4257,59,P,1-3JT,1
4258,41,L,7-10JT,4
4259,17,P,4-6JT,6
4260,36,L,1-3JT,2
4261,26,P,1-3JT,5
4262,19,P,1-3JT,2
4263,52,P,4-6JT,3
4264,42,L,4-6JT,2
4265,44,L,4-6JT,6
4266,46,L,1-3JT,1
4267,28,L,4-6JT,3
4268,32,L,1-3JT,3
4269,22,P,4-6JT,4
4270,23,P,4-6JT,5
4271,51,P,7-10JT,1
4272,54,L,1-3JT,0
4273,28,P,1-3JT,2
4274,38,P,7-10JT,1
4275,47,P,4-6JT,1
4276,40,L,7-10JT,6
4277,42,P,4-6JT,2
4278,38,P,1-3JT,6
4279,29,P,1-3JT,4
4280,60,L,7-10JT,4
4281,56,P,1-3JT,5
4282,33,P,4-6JT,4
4283,37,L,7-10JT,4
4284,40,P,1-3JT,3
4285,46,P,4-6JT,1
4286,44,P,7-10JT,2
4287,52,L,4-6JT,1
4288,34,L,4-6JT,2
4289,32,L,4-6JT,4
4290,53,L,1-3JT,6
4291,25,P,7-10JT,1
4292,52,L,7-10JT,3
4293,31,L,7-10JT,5
4294,56,L,1-3JT,3
4295,21,L,4-6JT,1
4296,52,P,4-6JT,1
4297,49,L,7-10JT,1
4298,26,P,1-3JT,0
4299,19,L,4-6JT,3
4300,51,P,4-6JT,6
4301,60,P,4-6JT,0
4302,40,L,4-6JT,1
4303,21,P,7-10JT,1
4304,57,P,4-6JT,2
4305,54,P,7-10JT,2
4306,54,L,7-10JT,3
4307,20,L,4-6JT,2
4308,56,L,7-10JT,1
4309,55,P,4-6JT,6
4310,35,P,4-6JT,3
4311,49,P,1-3JT,4
4312,18,P,4-6JT,3
4313,29,P,1-3JT,3
4314,41,P,1-3JT,1
4315,20,P,4-6JT,0
4316,38,L,4-6JT,1
4317,36,P,7-10JT,6
4318,30,L,1-3JT,4
4319,31,L,1-3JT,2
4320,34,L,1-3JT,5
4321,59,P,7-10JT,2
4322,48,P,1-3JT,5
4323,59,L,4-6JT,5
4324,30,L,1-3JT,5
4325,36,P,1-3JT,1
4326,55,P,1-3JT,4
4327,26,L,1-3JT,0
4328,18,P,4-6JT,4
4329,26,L,7-10JT,2
4330,44,P,1-3JT,2
4331,21,L,7-10JT,4
4332,46,L,1-3JT,0
4333,30,P,4-6JT,0
4334,31,P,7-10JT,6
4335,42,P,7-10JT,0
4336,40,P,4-6JT,4
4337,17,L,1-3JT,4
4338,38,L,7-10JT,6
4339,25,P,4-6JT,5
4340,24,P,4-6JT,1
4341,25,L,7-10JT,1
4342,58,L,7-10JT,5
4343,52,P,4-6JT,2
4344,53,L,7-10JT,0
4345,17,P,4-6JT,2
4346,33,L,4-6JT,4
4347,30,P,4-6JT,4
4348,43,L,7-10JT,1
4349,20,L,4-6JT,0
4350,34,L,7-10JT,5
4351,59,P,4-6JT,3
4352,53,L,7-10JT,6
4353,17,L,7-10JT,5
4354,47,P,1-3JT,5
4355,47,L,4-6JT,1
4356,54,L,4-6JT,6
4357,32,L,4-6JT,3
4358,59,P,7-10JT,4
4359,52,P,7-10JT,0
4360,57,L,1-3JT,6
4361,28,L,4-6JT,4
4362,29,P,7-10JT,1
4363,29,P,7-10JT,1
4364,26,P,1-3JT,2
4365,28,L,7-10JT,0
4366,36,L,7-10JT,5
4367,30,P,1-3JT,1
4368,39,L,4-6JT,0
4369,40,P,1-3JT,2
4370,33,P,1-3JT,2
4371,35,L,4-6JT,1
4372,52,L,7-10JT,5
4373,18,L,7-10JT,2
4374,45,P,1-3JT,1
4375,21,L,4-6JT,4
4376,33,L,7-10JT,3
4377,28,P,7-10JT,6
4378,56,L,1-3JT,1
4379,44,L,1-3JT,0
4380,50,P,7-10JT,2
4381,45,L,4-6JT,4
4382,26,P,7-10JT,3
4383,19,L,1-3JT,0
4384,37,L,1-3JT,1
4385,40,P,4-6JT,6
4386,59,L,7-10JT,3
4387,43,P,7-10JT,3
4388,17,L,7-10JT,5
4389,37,L,1-3JT,1
4390,27,P,4-6JT,3
4391,41,L,7-10JT,4
4392,17,L,7-10JT,5
4393,47,P,1-3JT,6
